"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471637254,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471683198,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471818420,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471848842,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471886071,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471922157,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472074264,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472271029,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472338682,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472364620,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472820035,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472853663,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",472972308,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473061343,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473061574,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473061603,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473062582,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473062796,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473081170,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473081511,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473081752,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473081842,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473082944,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101078,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101313,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101635,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101789,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101982,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473101996,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473102012,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473102204,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473102401,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473102633,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473102959,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-10-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473103001,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473103290,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473103553,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473115692,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473119948,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473127683,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473133683,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473450995,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473453404,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473453735,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473453818,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473458939,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473459277,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473459811,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473460865,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473461002,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473461305,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",473461456,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",474619417,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-11-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476264691,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476316566,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476352286,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476359177,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476384113,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476451791,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476477130,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476491315,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476495347,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476523713,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476548450,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",476553058,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",478100116,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",478131210,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480155675,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480187165,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480215327,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480216368,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480272969,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480288516,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480291721,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480310839,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480331769,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480332769,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-12-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480333910,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480333982,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480415107,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",480430556,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482245470,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482292286,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482318528,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482318566,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482319264,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482329975,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482331002,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482331930,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482332527,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482332889,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482332927,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482568192,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482569045,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482577061,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482653461,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482653528,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",482660379,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483479123,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483511611,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483584812,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483585204,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483585261,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-01-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483587737,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483637909,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483959289,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483961356,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",483962208,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484032139,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484035422,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484302525,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484384204,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484388358,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484436984,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484442842,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484445913,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484446084,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484446127,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484988616,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",484995271,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485006494,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-02-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485188835,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485219050,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485247773,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485257376,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485257436,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485268593,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485279135,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485508128,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485967890,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",485995326,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486174541,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486240117,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486361889,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486362655,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486412239,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2023-03-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",486436436,"Total COVID-19 Vaccines Administered"
